id,member_id,loan_amnt,term,int_rate,annual_inc,emp_length,home_ownership,purpose,dti,fico_range_low,fico_range_high,open_acc,delinq_2yrs,revol_bal,inq_last_6mths,issue_d,loan_status
3768,868655,2021.7,36,21.54,49391.71,10+ years,RENT,medical,29.46,749,753,4,0,3498.6,0,Apr-2023,Current
3769,744609,31873.72,60,9.85,205035.62,< 1 year,RENT,other,38.09,659,663,12,1,90123.74,4,Jun-2023,Late (31-120 days)
3770,595953,8314.47,60,22.58,52475.73,2 years,MORTGAGE,major_purchase,10.42,600,604,2,3,8471.25,5,Jan-2022,In Grace Period
3771,280234,37146.81,60,16.2,53523.55,5 years,OWN,major_purchase,41.4,743,747,15,0,97656.77,2,Apr-2022,Default
3772,864821,3671.15,36,13.01,22703.84,5 years,RENT,major_purchase,19.36,642,646,14,2,5878.86,2,Dec-2021,Fully Paid
3773,119479,33189.92,36,16.47,38385.97,10+ years,MORTGAGE,debt_consolidation,22.01,786,790,3,0,40818.57,5,Aug-2022,Default
3774,601742,26952.24,36,20.11,82151.47,10+ years,RENT,debt_consolidation,40.78,616,620,7,2,47583.84,3,May-2021,Fully Paid
3775,653699,11489.96,36,10.32,26877.49,2 years,MORTGAGE,major_purchase,40.85,797,801,11,2,24051.34,2,Apr-2022,Fully Paid
3776,951307,9691.95,36,7.83,18566.22,5 years,MORTGAGE,home_improvement,25.99,753,757,15,3,9273.6,3,Jul-2021,In Grace Period
3777,244002,15591.76,36,19.2,49738.87,10+ years,MORTGAGE,other,16.07,637,641,2,2,37075.43,0,Aug-2022,In Grace Period
3778,359965,33479.31,60,23.14,90838.19,10+ years,OTHER,home_improvement,11.88,718,722,11,0,49769.5,2,Jul-2023,Fully Paid
3779,111015,34754.35,36,17.47,49964.68,10+ years,RENT,other,15.86,805,809,6,1,78519.66,4,Dec-2023,Fully Paid
3780,322307,8660.84,36,8.57,42139.63,5 years,OTHER,major_purchase,36.23,595,599,9,2,7732.96,0,May-2022,In Grace Period
3781,936024,15431.03,36,17.58,21240.83,10+ years,MORTGAGE,credit_card,17.98,776,780,10,1,9874.97,3,Mar-2021,Fully Paid
3782,107736,11024.67,36,8.1,60084.93,5 years,MORTGAGE,other,32.78,690,694,5,3,9965.15,4,Sep-2021,Fully Paid
3783,809576,6660.43,36,11.46,66010.81,2 years,MORTGAGE,debt_consolidation,12.81,807,811,7,2,6336.37,3,Apr-2021,In Grace Period
3784,941402,26565.08,60,6.57,21987.3,2 years,RENT,medical,24.14,630,634,9,2,63858.07,2,Apr-2023,Charged Off
3785,202780,15143.1,36,14.78,81677.97,5 years,OWN,home_improvement,19.08,752,756,15,2,26218.98,5,Dec-2023,Current
3786,424525,10564.59,36,11.78,69186.63,10+ years,RENT,medical,25.14,812,816,7,1,25461.31,4,Aug-2022,Current
3787,906714,34907.92,36,7.76,81596.54,5 years,MORTGAGE,debt_consolidation,27.8,662,666,13,2,82641.87,4,Jul-2021,Current
3788,748150,30436.08,36,11.56,63741.19,5 years,RENT,credit_card,44.64,605,609,8,2,33879.92,0,Jan-2021,In Grace Period
3789,160816,31402.92,60,17.66,65785.66,5 years,RENT,credit_card,41.0,674,678,6,3,87214.33,5,Dec-2023,Current
3790,879157,3489.44,60,11.2,61964.96,10+ years,MORTGAGE,major_purchase,32.83,723,727,3,1,8453.74,3,Dec-2021,Fully Paid
3791,822689,36774.96,36,8.58,72461.64,2 years,MORTGAGE,other,11.15,731,735,2,2,26236.36,4,May-2021,In Grace Period
3792,380595,23840.06,60,15.81,21624.0,5 years,MORTGAGE,other,41.76,695,699,8,3,46031.92,2,Jul-2021,Fully Paid
3793,473024,21144.51,36,19.56,24947.36,2 years,OWN,major_purchase,40.7,803,807,6,1,32388.93,3,Oct-2021,Default
3794,374355,2402.24,60,20.94,35199.83,5 years,MORTGAGE,debt_consolidation,40.47,718,722,15,3,3960.56,4,Dec-2022,Current
3795,566362,36111.16,36,14.5,46239.09,5 years,OTHER,medical,24.16,733,737,11,1,51198.37,3,Sep-2023,Fully Paid
3796,801575,22667.84,60,18.8,58376.09,5 years,RENT,other,11.83,809,813,3,0,39458.4,3,Oct-2021,Default
3797,701495,33355.83,60,21.0,56732.74,5 years,RENT,major_purchase,35.18,805,809,15,0,46331.43,2,Jan-2023,Default
3798,971582,26909.42,36,18.11,81039.96,10+ years,MORTGAGE,debt_consolidation,20.54,661,665,9,1,44591.81,5,Mar-2021,Current
3799,188885,32274.36,36,15.49,82192.79,10+ years,RENT,credit_card,18.78,648,652,12,1,60088.51,1,Jan-2021,Current
3800,931610,28331.41,36,7.08,33104.57,2 years,MORTGAGE,medical,20.63,759,763,4,1,65913.03,2,Mar-2021,Current
3801,916979,36996.63,36,11.22,54576.53,2 years,MORTGAGE,debt_consolidation,27.36,706,710,3,3,32509.71,4,Oct-2023,Current
3802,443955,10568.4,36,11.76,33472.38,< 1 year,OWN,home_improvement,18.34,687,691,3,3,8811.82,2,Sep-2022,Current
3803,229276,9679.8,36,13.11,45039.21,2 years,RENT,medical,32.6,747,751,10,2,16888.08,0,Jun-2023,Current
3804,303100,29076.58,36,23.12,56659.0,2 years,MORTGAGE,debt_consolidation,30.91,738,742,17,3,49065.67,0,Jan-2021,In Grace Period
3805,947424,21053.0,36,9.76,15000.0,10+ years,MORTGAGE,home_improvement,25.35,799,803,19,2,40203.93,5,Jan-2021,Current
3806,108584,24768.12,60,15.75,145082.79,10+ years,MORTGAGE,medical,7.16,667,671,16,2,50364.88,5,Jul-2023,Fully Paid
3807,182334,28924.61,36,23.84,63252.12,2 years,OWN,home_improvement,42.46,760,764,18,0,34284.33,1,Apr-2021,Fully Paid
3808,165133,22802.27,36,17.14,37493.9,10+ years,MORTGAGE,other,21.47,634,638,15,0,48325.6,1,Jun-2021,Current
3809,254807,31932.35,36,9.76,116694.7,10+ years,RENT,credit_card,22.98,804,808,15,2,55535.86,1,Jul-2022,Fully Paid
3810,810407,14116.96,60,23.28,41925.77,5 years,RENT,major_purchase,23.24,600,604,9,0,24559.62,5,Oct-2022,Default
3811,151800,34641.64,36,12.05,52033.02,10+ years,MORTGAGE,home_improvement,19.6,760,764,7,0,68755.63,0,Sep-2021,Current
3812,968315,6091.7,36,6.86,39371.52,10+ years,RENT,major_purchase,31.98,604,608,13,2,12368.0,0,May-2022,In Grace Period
3813,458006,26092.15,36,13.76,103093.98,10+ years,RENT,debt_consolidation,5.56,791,795,2,1,53286.51,2,Jan-2023,Fully Paid
3814,578588,35825.04,36,10.33,46758.76,10+ years,RENT,medical,39.94,810,814,5,1,92304.02,5,Apr-2022,In Grace Period
3815,631778,11602.38,60,20.74,52431.76,5 years,MORTGAGE,credit_card,9.1,776,780,10,2,20289.67,0,Feb-2022,In Grace Period
3816,830062,14419.72,36,9.96,84263.32,2 years,MORTGAGE,medical,44.99,769,773,13,3,41133.59,1,Mar-2021,Fully Paid
3817,662566,13606.79,36,20.76,63787.51,10+ years,MORTGAGE,other,30.12,694,698,8,0,38997.57,1,May-2022,In Grace Period
3818,154858,23442.02,36,6.65,47836.46,2 years,RENT,home_improvement,7.65,638,642,15,1,31375.01,1,May-2023,In Grace Period
3819,845666,17689.13,36,22.72,80795.45,5 years,RENT,medical,27.5,816,820,14,1,47816.04,4,Nov-2022,Current
3820,179343,6102.45,36,6.76,153632.31,2 years,RENT,major_purchase,18.25,706,710,6,0,9473.18,1,Sep-2023,In Grace Period
3821,575541,35868.91,36,22.89,56547.41,5 years,OTHER,other,43.12,775,779,3,0,105302.18,2,May-2021,Fully Paid
3822,879843,9777.71,60,7.33,51665.32,2 years,MORTGAGE,other,35.22,751,755,6,1,27558.55,0,Jan-2021,Fully Paid
3823,559099,22295.04,36,21.71,52933.0,10+ years,RENT,other,25.28,748,752,18,0,35644.36,0,Aug-2022,Fully Paid
3824,477352,24602.59,36,20.96,88405.84,5 years,RENT,credit_card,22.19,664,668,6,3,33794.54,2,Jul-2021,Fully Paid
3825,393531,3548.57,36,16.7,37434.99,5 years,RENT,major_purchase,44.83,682,686,15,1,7860.3,1,Oct-2022,Late (31-120 days)
3826,806693,5637.07,60,6.65,43250.2,5 years,MORTGAGE,debt_consolidation,31.7,685,689,14,1,7998.41,4,Sep-2023,Fully Paid
3827,685994,38924.21,36,17.18,24542.23,5 years,OWN,credit_card,25.56,724,728,19,2,83722.93,0,Jan-2022,Charged Off
3828,829828,27251.47,60,17.12,28774.92,10+ years,MORTGAGE,home_improvement,20.92,752,756,18,2,42330.92,0,Aug-2022,Current
3829,917675,3275.48,60,16.03,38831.61,10+ years,OWN,home_improvement,17.98,627,631,17,1,5747.46,5,Jan-2023,Fully Paid
3830,632940,32179.57,60,17.37,47802.27,10+ years,RENT,medical,33.22,634,638,7,1,46557.27,2,Jun-2021,Late (31-120 days)
3831,419769,21324.63,36,23.43,108671.79,5 years,MORTGAGE,debt_consolidation,28.52,591,595,9,0,53135.55,5,Sep-2023,Fully Paid
3832,634040,4857.58,60,23.92,62392.28,10+ years,MORTGAGE,home_improvement,38.93,706,710,10,0,9731.86,0,Aug-2021,Fully Paid
3833,420718,27868.58,60,15.37,32518.51,5 years,RENT,medical,27.14,740,744,13,1,61537.23,2,Jun-2023,Current
3834,284923,20975.37,36,7.65,35327.21,5 years,MORTGAGE,credit_card,28.29,630,634,4,1,53535.79,4,Dec-2022,Fully Paid
3835,408991,9786.95,36,8.41,91002.01,5 years,MORTGAGE,medical,24.09,750,754,17,0,24375.25,1,Jun-2021,Current
3836,531134,35352.69,36,18.97,81387.31,5 years,MORTGAGE,debt_consolidation,35.5,580,584,13,3,62709.16,1,Mar-2023,In Grace Period
3837,304671,13072.43,36,23.68,49645.72,5 years,MORTGAGE,major_purchase,21.6,787,791,5,3,14844.04,0,Aug-2021,Current
3838,383810,12813.15,60,13.85,40169.49,5 years,MORTGAGE,other,39.08,745,749,2,1,18047.33,2,Oct-2022,Fully Paid
3839,610038,12365.4,60,7.76,81325.9,5 years,RENT,home_improvement,18.08,743,747,2,3,23248.01,4,Nov-2023,In Grace Period
3840,221497,31163.32,36,12.35,31351.04,10+ years,RENT,major_purchase,32.71,749,753,8,1,34183.21,1,Nov-2023,Current
3841,195017,28832.51,60,12.93,58478.46,5 years,OWN,credit_card,40.72,666,670,7,2,70699.01,0,Aug-2023,Default
3842,796882,36319.54,36,23.94,136311.3,5 years,RENT,home_improvement,35.76,818,822,4,3,38985.46,3,Jun-2022,Current
3843,851316,10714.89,60,18.36,53766.72,10+ years,MORTGAGE,debt_consolidation,18.7,759,763,9,2,14336.58,4,Sep-2022,Current
3844,382115,31881.85,36,8.12,34578.1,< 1 year,MORTGAGE,debt_consolidation,33.25,623,627,2,1,66373.24,2,Nov-2021,Current
3845,223977,23775.73,36,12.07,58963.03,2 years,RENT,credit_card,13.28,801,805,13,2,53358.43,1,Oct-2023,Fully Paid
3846,515186,13729.83,36,6.87,39675.77,5 years,OTHER,other,7.33,757,761,9,0,20410.84,4,Jun-2022,Current
3847,256536,3347.26,60,17.76,26177.3,2 years,MORTGAGE,other,36.66,654,658,6,1,7997.41,4,Apr-2023,In Grace Period
3848,889268,33120.01,36,18.11,67202.53,2 years,RENT,debt_consolidation,37.32,807,811,10,3,91243.68,3,Jan-2022,In Grace Period
3849,161716,11160.71,36,7.03,81066.53,10+ years,OWN,debt_consolidation,5.92,639,643,9,2,10167.32,2,Mar-2023,Current
3850,553208,26006.24,60,12.04,42620.56,< 1 year,RENT,medical,42.91,734,738,17,1,72550.81,3,Sep-2021,Current
3851,443212,22856.98,36,22.25,41367.22,5 years,OTHER,other,22.84,740,744,13,1,42175.47,0,Mar-2023,Fully Paid
3852,519880,2169.08,36,20.88,31802.35,< 1 year,MORTGAGE,major_purchase,41.21,811,815,6,1,3518.43,0,Feb-2021,In Grace Period
3853,781880,39785.06,36,16.34,45822.43,2 years,MORTGAGE,major_purchase,36.53,716,720,16,1,99048.4,1,Apr-2021,Charged Off
3854,335716,32944.52,60,14.72,38060.57,5 years,OTHER,major_purchase,41.03,818,822,7,0,81049.74,3,Jan-2022,Late (31-120 days)
3855,919083,20485.91,60,23.87,31102.25,10+ years,MORTGAGE,home_improvement,38.34,648,652,6,3,45198.69,4,Jun-2022,Late (31-120 days)
3856,980217,27852.97,36,19.0,114860.77,5 years,MORTGAGE,medical,43.96,772,776,15,0,42371.7,1,Feb-2023,In Grace Period
3857,490852,20110.58,36,23.15,60471.16,5 years,RENT,debt_consolidation,30.16,638,642,16,3,23492.58,4,Jan-2022,Current
3858,447102,30294.28,36,7.29,63422.74,5 years,RENT,debt_consolidation,14.09,819,823,2,2,42439.24,1,Jan-2021,Current
3859,311622,7104.48,36,9.82,72950.02,5 years,OWN,debt_consolidation,20.58,763,767,18,1,13734.48,3,Dec-2021,In Grace Period
3860,832314,18961.34,36,6.56,69353.11,5 years,MORTGAGE,credit_card,35.08,730,734,13,3,36214.96,0,Apr-2022,Current
3861,753088,14750.41,36,21.62,40704.77,2 years,RENT,major_purchase,11.28,595,599,9,3,41446.71,1,Aug-2022,In Grace Period
3862,504842,19466.9,36,18.5,55417.39,2 years,OWN,credit_card,42.19,699,703,15,1,31958.26,1,Dec-2022,In Grace Period
3863,719328,19117.96,36,9.2,43431.33,5 years,MORTGAGE,major_purchase,13.21,614,618,11,2,41420.74,3,Sep-2021,In Grace Period
3864,431168,7437.57,60,23.54,59713.21,5 years,RENT,debt_consolidation,40.04,800,804,19,1,15991.62,4,Oct-2022,In Grace Period
3865,713479,39106.57,36,23.2,57168.65,10+ years,MORTGAGE,home_improvement,24.35,670,674,2,1,91087.58,0,Nov-2022,In Grace Period
3866,838071,2588.7,60,10.04,41266.36,5 years,RENT,debt_consolidation,38.62,779,783,11,1,7710.83,2,May-2023,Charged Off
3867,499080,2382.77,60,17.65,26952.08,5 years,RENT,credit_card,43.33,797,801,14,2,5969.01,3,Jul-2022,In Grace Period
3868,699594,16190.77,36,18.03,52355.21,5 years,RENT,major_purchase,21.89,606,610,2,0,9700.35,4,Jun-2023,Current
3869,608767,25574.3,60,6.07,44715.65,5 years,MORTGAGE,debt_consolidation,32.86,762,766,17,3,64677.93,4,Aug-2021,Fully Paid
3870,165228,8826.82,60,18.4,20938.24,5 years,RENT,medical,14.07,652,656,8,0,26478.07,4,Feb-2023,In Grace Period
3871,155770,22261.37,60,9.98,61601.89,2 years,RENT,credit_card,37.03,606,610,2,3,13240.97,0,Feb-2021,Late (31-120 days)
3872,337046,29465.33,36,22.22,75690.2,10+ years,MORTGAGE,other,37.8,642,646,8,1,58723.38,3,Apr-2021,Charged Off
3873,325011,5574.3,36,21.09,152933.8,5 years,RENT,medical,16.81,711,715,17,2,11140.35,4,Aug-2023,Current
3874,270894,39408.05,60,22.3,41108.13,5 years,OWN,other,5.97,785,789,19,0,71418.52,3,Jun-2022,Current
3875,934249,14794.62,60,19.64,38467.91,5 years,OWN,major_purchase,22.25,745,749,4,1,39771.92,5,Nov-2022,In Grace Period
3876,645355,26411.79,36,8.97,29755.24,10+ years,MORTGAGE,home_improvement,11.8,635,639,9,3,66975.11,4,Oct-2022,In Grace Period
3877,137601,6207.35,36,12.49,53846.29,2 years,MORTGAGE,debt_consolidation,37.74,651,655,17,2,5773.53,5,Jan-2023,In Grace Period
3878,913145,28960.48,36,18.76,53693.28,10+ years,RENT,debt_consolidation,15.44,652,656,2,1,21937.53,5,Sep-2021,In Grace Period
3879,371439,33937.34,60,11.82,34027.24,2 years,MORTGAGE,medical,42.75,756,760,11,1,31102.39,0,Jul-2021,Fully Paid
3880,989291,6000.84,60,18.78,45309.93,2 years,OWN,major_purchase,43.87,704,708,11,2,16303.1,2,Feb-2021,Current
3881,303979,6782.8,36,12.05,20122.63,10+ years,RENT,debt_consolidation,41.35,585,589,8,2,5060.13,5,Aug-2023,Charged Off
3882,175930,12679.8,36,9.2,74374.58,2 years,OWN,debt_consolidation,28.98,598,602,7,2,26823.27,0,Sep-2021,In Grace Period
3883,217214,2453.56,60,15.33,34654.9,5 years,MORTGAGE,medical,15.7,598,602,18,3,5417.94,0,Sep-2022,Fully Paid
3884,447565,39469.95,36,18.35,48262.23,5 years,MORTGAGE,debt_consolidation,37.29,810,814,8,2,41257.97,1,May-2022,In Grace Period
3885,931915,24738.59,60,15.31,25796.34,10+ years,MORTGAGE,major_purchase,33.06,701,705,13,3,26580.34,2,Jun-2021,In Grace Period
3886,597148,25088.4,36,17.55,37719.82,10+ years,RENT,credit_card,44.09,697,701,15,1,64961.11,3,Mar-2022,Current
3887,213306,38440.56,36,13.88,43225.42,5 years,MORTGAGE,medical,20.09,762,766,2,1,59590.64,3,Apr-2021,Default
3888,386143,33617.11,36,20.01,48772.36,10+ years,OWN,debt_consolidation,7.35,625,629,16,2,58785.68,4,Jul-2021,Default
3889,540433,32941.23,36,17.7,60832.51,2 years,OWN,debt_consolidation,44.94,587,591,15,1,49177.49,1,Jun-2021,Late (31-120 days)
3890,589826,14901.09,36,16.34,93674.73,5 years,MORTGAGE,debt_consolidation,38.53,644,648,5,3,14274.98,2,Jun-2023,Fully Paid
3891,855557,14724.81,36,13.84,68167.28,10+ years,OTHER,medical,13.86,630,634,5,1,23533.42,2,Sep-2022,Current
3892,141095,13086.04,60,15.64,75582.05,10+ years,OTHER,medical,34.03,771,775,12,1,15353.83,5,Oct-2023,Current
3893,103484,15174.44,60,6.92,93971.5,5 years,MORTGAGE,medical,5.03,776,780,18,1,18974.23,5,Apr-2022,In Grace Period
3894,748481,16041.33,60,18.0,63346.1,10+ years,MORTGAGE,major_purchase,27.31,732,736,18,1,16110.2,4,Aug-2021,Fully Paid
3895,197674,7320.14,36,9.68,48217.71,5 years,RENT,credit_card,19.51,798,802,4,3,15125.96,1,Oct-2022,Charged Off
3896,714818,15526.02,36,21.48,77195.8,10+ years,MORTGAGE,credit_card,20.25,691,695,12,1,18897.36,0,Oct-2023,Charged Off
3897,407704,18976.39,36,20.62,79447.7,2 years,OWN,debt_consolidation,14.78,637,641,10,0,17347.25,3,Aug-2022,Fully Paid
3898,449305,13755.2,36,15.5,65634.36,5 years,RENT,debt_consolidation,15.99,659,663,14,2,34677.69,4,Jan-2021,In Grace Period
3899,232763,8283.18,36,21.25,25474.1,10+ years,RENT,medical,23.19,613,617,11,3,16066.43,4,Nov-2021,Current
3900,796523,16189.6,60,18.07,33568.48,5 years,MORTGAGE,home_improvement,14.93,796,800,12,1,42857.34,4,Oct-2023,Fully Paid
3901,264393,20274.5,36,8.54,43317.66,5 years,RENT,home_improvement,23.66,725,729,12,1,49745.19,1,Jul-2022,Current
3902,107351,29387.68,36,19.33,69621.55,10+ years,MORTGAGE,debt_consolidation,28.09,765,769,2,2,42011.1,2,Nov-2023,In Grace Period
3903,632039,29027.03,36,23.92,48552.17,5 years,MORTGAGE,major_purchase,33.44,647,651,11,2,55272.62,5,Jul-2022,Current
3904,236443,9702.41,36,6.74,81763.88,2 years,RENT,medical,32.09,752,756,4,0,28791.79,4,Jan-2021,In Grace Period
3905,253567,3392.91,60,10.41,88597.28,2 years,MORTGAGE,debt_consolidation,14.68,659,663,9,3,4733.31,5,Aug-2023,Fully Paid
3906,296493,13544.38,36,16.76,84088.64,5 years,MORTGAGE,other,6.57,687,691,11,1,14882.02,1,Apr-2023,Default
3907,674961,7971.18,36,13.47,84330.03,5 years,RENT,credit_card,38.31,736,740,14,2,7237.24,1,Feb-2023,In Grace Period
3908,776836,17039.96,36,17.48,30741.01,2 years,RENT,other,39.89,815,819,17,0,48560.73,3,Nov-2023,Fully Paid
3909,923965,39215.15,60,16.56,60912.03,10+ years,MORTGAGE,medical,44.16,713,717,4,2,44075.83,2,Aug-2021,Default
3910,983889,8880.71,36,20.18,37294.9,2 years,RENT,other,43.39,750,754,12,0,25035.21,5,Sep-2023,Fully Paid
3911,306485,14117.21,60,7.28,23339.91,10+ years,RENT,credit_card,30.35,722,726,16,0,27946.08,0,Sep-2021,Fully Paid
3912,293806,29554.34,36,13.93,43072.41,10+ years,MORTGAGE,major_purchase,40.77,681,685,7,3,58375.51,3,Nov-2023,In Grace Period
3913,291056,21348.95,60,21.48,88976.86,5 years,RENT,debt_consolidation,22.92,803,807,2,0,32035.33,5,Jul-2021,Current
3914,268445,3669.27,60,12.53,60314.87,10+ years,OWN,home_improvement,36.49,810,814,18,2,5466.74,3,Aug-2022,Fully Paid
3915,110254,8144.22,36,15.07,121541.89,2 years,RENT,credit_card,43.21,654,658,17,2,10603.05,0,May-2023,Fully Paid
3916,628867,37539.48,36,6.39,53090.51,5 years,RENT,debt_consolidation,36.85,794,798,14,0,87225.13,0,Mar-2021,In Grace Period
3917,113199,5920.27,36,10.04,147489.35,10+ years,RENT,medical,21.63,688,692,15,1,13894.22,2,Mar-2021,Current
3918,134650,26133.53,60,14.35,53097.47,10+ years,RENT,medical,20.11,757,761,7,0,47773.66,4,Jul-2023,Default
3919,456963,32108.37,60,13.18,49519.22,2 years,MORTGAGE,home_improvement,16.66,704,708,16,2,52090.73,4,Mar-2021,Fully Paid
3920,829182,12086.68,36,18.86,27564.24,2 years,MORTGAGE,home_improvement,19.68,764,768,19,3,25249.91,0,Nov-2022,In Grace Period
3921,540137,29552.96,36,17.01,80801.7,2 years,OWN,major_purchase,37.82,789,793,7,1,51082.9,3,Oct-2023,Current
3922,457835,8456.02,60,21.85,39106.49,10+ years,MORTGAGE,major_purchase,33.06,681,685,10,3,21650.95,5,Nov-2022,In Grace Period
3923,264529,12820.51,60,21.39,36637.54,2 years,RENT,major_purchase,15.0,748,752,17,0,8498.39,3,Jun-2022,Current
3924,712159,13849.24,36,10.34,87251.82,5 years,OWN,credit_card,33.46,701,705,5,3,38175.72,1,Apr-2022,In Grace Period
3925,390688,39864.53,60,6.32,82553.36,5 years,MORTGAGE,home_improvement,20.18,771,775,14,3,72204.31,0,Nov-2022,Current
3926,996810,10153.75,36,21.38,81586.83,5 years,MORTGAGE,other,27.31,625,629,2,0,18002.97,3,Sep-2022,Current
3927,226278,6909.88,36,11.92,41648.22,5 years,OTHER,debt_consolidation,19.81,754,758,19,3,10208.95,4,Jul-2022,Fully Paid
3928,806944,37176.27,60,12.25,47909.11,5 years,MORTGAGE,home_improvement,25.87,722,726,3,0,68058.95,5,Jun-2021,In Grace Period
3929,713121,8153.37,60,8.85,47718.07,5 years,OTHER,credit_card,34.19,688,692,2,3,8567.71,4,Dec-2022,Current
3930,429218,35412.64,36,18.47,69712.38,5 years,RENT,credit_card,34.25,668,672,9,2,61734.78,2,Mar-2023,Late (31-120 days)
3931,453644,26717.35,36,11.04,98627.37,5 years,RENT,debt_consolidation,35.13,748,752,16,0,39957.5,3,Feb-2023,In Grace Period
3932,965696,23920.74,36,9.18,57853.31,5 years,RENT,debt_consolidation,20.64,663,667,5,3,29541.49,1,Mar-2021,In Grace Period
3933,760899,30550.87,36,15.06,119217.04,5 years,MORTGAGE,other,32.62,587,591,13,1,31482.2,4,Feb-2023,In Grace Period
3934,138791,29587.96,60,19.51,73404.28,10+ years,RENT,other,14.55,807,811,8,0,78423.81,3,Mar-2023,In Grace Period
3935,595281,6200.0,36,10.85,44105.52,5 years,RENT,medical,24.1,687,691,19,1,16277.7,0,Jul-2021,Fully Paid
3936,766077,39979.71,36,19.0,71176.65,5 years,OTHER,other,28.32,619,623,10,3,68477.06,1,Jul-2023,Charged Off
3937,439568,37791.81,60,14.32,105627.4,2 years,MORTGAGE,medical,32.46,634,638,9,3,40764.29,0,Jul-2022,Current
3938,721529,36070.49,36,13.27,120478.92,< 1 year,RENT,debt_consolidation,41.48,779,783,2,3,58648.45,5,Jun-2022,Current
3939,663729,25646.99,36,12.47,83625.28,10+ years,RENT,medical,17.19,659,663,7,2,72173.23,0,Mar-2023,Current
3940,395251,21866.07,36,8.62,49590.45,10+ years,MORTGAGE,medical,38.81,647,651,2,0,53538.97,3,Jul-2022,Current
3941,106452,22378.59,36,11.99,44466.35,2 years,MORTGAGE,debt_consolidation,17.44,696,700,17,3,56369.45,1,Aug-2022,Late (31-120 days)
3942,131664,2567.6,36,21.83,63527.7,5 years,MORTGAGE,other,27.08,586,590,10,2,5794.71,5,Dec-2021,Default
3943,721327,20979.84,36,7.84,104118.87,5 years,RENT,medical,38.12,714,718,7,3,48464.06,1,Oct-2023,Current
3944,797791,25703.24,60,23.25,59587.2,5 years,OWN,other,33.93,589,593,6,0,22466.41,5,Nov-2023,Fully Paid
3945,433943,27030.84,60,7.93,60146.55,2 years,OWN,home_improvement,39.51,780,784,14,0,36954.3,1,May-2021,In Grace Period
3946,528335,14621.3,36,12.52,50167.82,10+ years,MORTGAGE,medical,37.6,683,687,13,0,37721.55,0,Mar-2023,In Grace Period
3947,562218,19908.73,36,16.91,42296.05,< 1 year,MORTGAGE,medical,16.05,632,636,7,1,18777.59,2,Jan-2021,Late (31-120 days)
3948,894744,26179.8,36,21.08,45571.58,10+ years,MORTGAGE,major_purchase,44.72,689,693,7,3,18009.09,2,Feb-2022,In Grace Period
3949,571068,18275.61,36,8.58,52101.12,< 1 year,OWN,other,42.48,622,626,19,1,47809.43,3,Nov-2023,Fully Paid
3950,613745,38561.14,36,8.54,106206.97,5 years,RENT,debt_consolidation,22.21,656,660,3,2,94547.46,3,Jul-2021,Fully Paid
3951,602570,28806.8,36,17.31,44008.09,2 years,MORTGAGE,home_improvement,6.89,611,615,11,1,25791.5,3,Feb-2022,Charged Off
3952,217133,2048.4,36,11.27,50195.24,2 years,MORTGAGE,debt_consolidation,17.14,740,744,19,3,3728.71,1,Aug-2021,Current
